age,type,origin,rarity
2766,1,0,1.4019
2766,4,2,1.4019
2766,1,2,1.40188
2767,0,5,1.40172
2767,4,6,1.40172
2767,1,3,1.40168
2767,1,0,1.40168
2767,3,2,1.4016
2768,3,2,1.40148
2768,0,5,1.40143
2768,1,6,1.40133
2768,4,0,1.40116
2768,3,3,1.40111
2768,1,1,1.40105
2768,0,3,1.40097
2769,1,1,1.40088
2769,0,5,1.40078
2770,1,6,1.40074
2770,2,5,1.40073
2770,0,3,1.4006
2771,0,3,1.40057
2772,3,4,1.40051
2772,1,4,1.40049
2772,1,5,1.40039
2772,4,0,1.40035
2772,1,2,1.4003
2772,3,0,1.40009
2773,4,3,1.40007
2773,3,4,1.40006
2774,3,1,1.40006
2775,1,2,1.40004
2775,3,2,1.39996
2776,1,3,1.39996
2777,3,5,1.39995
2777,1,1,1.39995
2777,4,0,1.39995
2777,3,4,1.39993
2777,2,5,1.39991
2777,2,2,1.39974
2778,2,3,1.39966
2779,2,2,1.3996
2779,3,6,1.3996
2779,3,0,1.39957
2779,0,5,1.39957
2780,0,4,1.39957
2780,0,2,1.39951
2781,1,6,1.39949
2781,4,5,1.39948
2782,0,1,1.39948
2782,2,5,1.39947
2782,2,3,1.39943
2782,4,4,1.39935
2782,1,5,1.39932
2783,2,1,1.3993
2783,4,6,1.39926
2783,3,2,1.39923
2784,0,0,1.39912
2784,4,4,1.39905
2784,0,1,1.39903
2784,2,0,1.39891
2784,1,0,1.39891
2785,3,2,1.39888
2785,3,3,1.39888
2785,1,6,1.39888
2786,4,0,1.3988
2786,3,2,1.39866
2786,2,2,1.39863
2786,4,1,1.39858
2786,0,5,1.39857
2787,4,4,1.39856
2787,2,0,1.39852
2787,2,6,1.39849
2788,4,1,1.39849
2788,3,1,1.39846
2788,0,0,1.39846
2789,3,2,1.39839
2789,2,5,1.39835
2789,4,2,1.39829
2790,2,5,1.39827
2790,0,3,1.39826
2790,1,4,1.39822
2791,3,6,1.39821
2793,3,5,1.39807
2793,1,0,1.39802
2793,0,3,1.398
2794,1,0,1.39799
2794,3,0,1.39799
2794,1,6,1.39792
2794,4,6,1.39789
2795,4,2,1.39787
2795,3,5,1.39779
2795,1,1,1.39761
2796,1,4,1.39755
2796,4,2,1.39751
2796,2,4,1.39728
2796,4,1,1.39726
2796,4,3,1.39702
2797,2,3,1.39694
2797,4,5,1.39694
2797,0,5,1.39677
2797,0,0,1.39667
2797,1,5,1.39667
2798,2,6,1.39667
2798,0,4,1.39664
2798,3,0,1.39661
2798,2,1,1.39658
2798,1,1,1.39658
2798,4,4,1.39657
2798,2,2,1.39644
2799,0,5,1.39642
2799,0,1,1.39642
2799,4,6,1.39638
2799,3,2,1.39635
2799,1,3,1.39625
2800,3,5,1.39625
2800,1,0,1.39621
2800,4,1,1.3962
2801,4,0,1.39619
2801,2,3,1.39616
2801,2,2,1.39615
2801,3,4,1.39614
2801,4,1,1.39613
2802,3,6,1.39612
2802,2,3,1.39611
2802,4,4,1.39611
2802,0,0,1.39601
2802,1,1,1.39598
2803,0,5,1.39592
2803,3,1,1.39591
2803,2,5,1.39576
2803,1,1,1.39573
2803,1,4,1.39573
2803,2,6,1.39572
2803,4,2,1.39571
2804,4,4,1.39562
2805,2,3,1.39561
2805,4,5,1.39558
2805,1,3,1.39556
2805,2,2,1.39556
2805,1,2,1.39521
2805,2,1,1.3952
2805,0,3,1.3952
2805,0,6,1.39518
2806,1,4,1.39518
2806,1,6,1.39516
2806,0,1,1.39514
2806,3,5,1.39514
2806,3,6,1.39512
2807,2,1,1.39512
2807,0,0,1.39506
2808,2,6,1.39497
2808,4,0,1.39494
2809,1,3,1.39489
2809,2,6,1.39485
2809,3,6,1.39485
2809,2,2,1.39481
2809,3,2,1.39471
2810,1,6,1.39469
2810,4,2,1.39464
2810,4,4,1.39458
2810,1,3,1.39458
2810,1,4,1.39456
2810,0,4,1.39453
2810,2,0,1.39452
2810,0,5,1.39452
2811,4,2,1.39452
2811,0,5,1.39448
2811,3,0,1.39448
2811,4,1,1.39439
2811,2,4,1.39438
2812,1,5,1.39438
2812,4,2,1.39437
2812,3,6,1.39435
2812,3,5,1.3943
2812,0,1,1.39426
2813,3,5,1.39411
2813,4,6,1.39401
2813,0,2,1.39395
2814,0,4,1.39386
2814,4,1,1.39382
2815,0,2,1.39362
2816,0,4,1.39362
2816,2,3,1.39327
2816,3,6,1.39325
2817,3,1,1.39325
2818,2,2,1.39306
2818,4,4,1.39304
2818,3,6,1.39301
2819,4,6,1.39296
2820,2,6,1.39295
2820,2,3,1.39279
2820,4,5,1.39275
2820,1,6,1.39274
2820,2,4,1.39274
2820,4,3,1.39272
2820,4,4,1.39265
2821,4,1,1.39259
2821,2,0,1.39256
2822,3,5,1.39256
2822,2,1,1.39251
2822,4,2,1.39246
2822,1,5,1.39239
2822,4,3,1.39238
2822,4,6,1.39233
2823,4,6,1.39231
2823,1,5,1.39231
2823,1,0,1.39228
2824,3,4,1.39227
2824,0,4,1.39214
2824,0,0,1.39213
2824,0,5,1.3921
2824,1,1,1.39203
2825,4,5,1.39203
2825,0,2,1.39203
2825,1,4,1.39201
2825,1,2,1.39197
2825,4,3,1.39196
2826,1,5,1.39189
2826,4,4,1.39183
2826,0,0,1.39182
2826,2,1,1.39167
2826,4,2,1.39143
2826,2,4,1.39143
2826,4,1,1.39135
2827,0,0,1.39134
2827,1,5,1.39127
2827,4,4,1.39122
2828,2,3,1.39112
2828,0,0,1.39112
2829,0,3,1.39109
2829,1,5,1.39108
2829,4,6,1.39104
2830,1,1,1.39098
2831,1,5,1.39098
2831,3,0,1.39095
2831,1,0,1.39089
2831,1,3,1.39085
2832,2,6,1.39077
2832,1,0,1.39077
2832,4,1,1.39076
2833,2,5,1.39074
2833,4,3,1.3907
2833,4,2,1.3907
2833,0,0,1.39063
2834,1,3,1.39052
2834,3,4,1.39051
2834,1,4,1.39021
2836,2,5,1.38995
2836,3,0,1.38995
2837,4,1,1.38991
2838,3,6,1.38971
2838,1,2,1.38943
2838,1,3,1.38937
2838,4,6,1.38907
2839,0,4,1.38905
2839,4,6,1.38903
2839,1,5,1.38895
2839,2,3,1.38895
2839,2,0,1.38888
2840,0,4,1.38885
2840,1,3,1.38884
2841,0,6,1.38877
2841,0,1,1.38876
2841,4,5,1.38866
2841,3,1,1.38866
2841,2,3,1.38866
2842,0,5,1.38847
2842,3,5,1.38846
2842,4,2,1.3884
2842,2,2,1.3883
2842,2,6,1.38829
2843,2,1,1.38826
2843,2,3,1.38826
2843,4,5,1.38819
2844,0,2,1.38816
2844,4,0,1.38814
2845,4,3,1.38807
2845,3,1,1.38796
2845,2,4,1.38782
2846,4,4,1.38777
2846,1,3,1.38772
2846,2,0,1.38768
2846,1,6,1.38766
2846,4,0,1.38762
2846,1,2,1.38746
2846,1,1,1.38744
2847,3,1,1.38739
2847,1,1,1.38732
2848,2,4,1.38731
2848,2,2,1.38726
2848,1,6,1.38703
2849,1,6,1.38701
2849,3,3,1.387
2849,1,5,1.38691
2849,2,2,1.38686
2849,2,5,1.38681
2850,1,2,1.38661
2850,0,4,1.38658
2850,2,5,1.38611
2850,0,5,1.38611
2850,4,6,1.38605
2851,4,4,1.38594
2851,4,1,1.38586
2851,1,1,1.38567
2851,3,2,1.38561
2852,3,0,1.38561
2852,3,6,1.3856
2852,3,5,1.38548
2852,4,0,1.38531
2854,2,3,1.38527
2854,3,6,1.38522
2854,1,4,1.38522
2855,1,5,1.38514
2855,2,4,1.38507
2855,4,5,1.38506
2855,3,3,1.38505
2855,1,0,1.38504
2856,3,2,1.38493
2857,0,6,1.38477
2857,1,4,1.38477
2857,1,2,1.38473
2857,2,5,1.3847
2857,4,0,1.38466
2857,3,5,1.38463
2857,0,5,1.38447
2857,1,3,1.38434
2857,3,2,1.38405
2858,1,1,1.38395
2858,2,5,1.3838
2858,1,2,1.38371
2858,2,3,1.38369
2858,2,4,1.38369
2859,0,3,1.38368
2859,1,4,1.38363
2859,3,5,1.38358
2860,2,6,1.3835
2860,3,3,1.38341
2861,4,5,1.38341
2861,0,0,1.38341
2861,4,2,1.38341
2861,0,5,1.38312
2861,1,1,1.38311
2861,1,2,1.3831
2862,0,3,1.3831
2862,4,2,1.3831
2863,4,1,1.38299
2863,1,0,1.38296
2863,3,6,1.38296
2863,2,4,1.38291
2864,2,0,1.3828
2864,4,3,1.38274
2865,2,3,1.3826
2865,0,5,1.38227
2865,3,3,1.38226
2865,0,6,1.38223
2865,0,4,1.38202
2865,4,0,1.38201
2866,1,3,1.38193
2866,4,5,1.38191
2867,4,0,1.38179
2867,1,4,1.3817
2867,4,1,1.38162
2867,3,4,1.38161
2868,4,2,1.38153
2868,1,1,1.38149
2868,0,1,1.38148
2869,2,0,1.38144
2869,2,1,1.3814
2869,2,3,1.38138
2870,0,5,1.38137
2870,2,6,1.3813
2870,3,5,1.38126
2871,4,4,1.38123
2871,0,4,1.38115
2871,2,2,1.38108
2871,2,1,1.38094
2871,0,6,1.38087
2871,1,3,1.38086
2873,1,4,1.38079
2873,1,2,1.38064
2874,4,4,1.38059
2874,4,1,1.38055
2874,0,4,1.38054
2875,4,6,1.38053
2875,4,2,1.38053
2875,0,0,1.38053
2875,2,2,1.38053
2876,1,3,1.38049
2876,3,6,1.38049
2876,2,3,1.38049
2877,4,2,1.38047
2877,1,1,1.38043
2878,0,0,1.38042
2878,0,4,1.38039
2878,1,6,1.38038
2878,2,4,1.38034
2878,3,6,1.3803
2878,4,2,1.38012
2878,1,4,1.38007
2879,3,1,1.38004
2879,1,6,1.3799
2880,3,4,1.37976
2880,4,1,1.37973
2881,4,0,1.3797
2881,2,1,1.3797
2881,2,0,1.37952
2881,1,3,1.37949
2881,0,4,1.37949
2881,1,6,1.37949
2882,1,1,1.37933
2883,4,4,1.37933
2883,0,6,1.37932
2883,2,2,1.37927
2883,4,0,1.37908
2884,4,1,1.37905
2884,2,2,1.37901
2884,4,6,1.37901
2884,1,1,1.37899
2884,2,4,1.37882
2885,4,6,1.37882
2885,1,1,1.37859
2885,1,0,1.37846
2885,1,3,1.37838
2885,4,5,1.37833
2886,4,6,1.37817
2886,1,0,1.37814
2886,1,3,1.37814
2886,4,3,1.37801
2886,1,2,1.37788
2887,0,1,1.3777
2887,4,0,1.37769
2888,1,6,1.37766
2888,4,5,1.37752
2888,1,4,1.37751
2888,3,0,1.37751
2889,3,6,1.37745
2889,4,4,1.37743
2889,4,3,1.3774
2889,0,1,1.37724
2889,0,2,1.37724
2889,2,6,1.37724
2890,4,2,1.37723
2890,4,6,1.37723
2891,0,5,1.37713
2891,0,1,1.37711
2892,0,5,1.37708
2892,4,2,1.37708
2893,4,6,1.37708
2893,2,0,1.37704
2893,4,4,1.37701
2893,0,2,1.377
2893,2,5,1.3769
2893,0,3,1.37685
2893,1,1,1.37685
2894,1,0,1.37682
2894,4,6,1.37682
2894,0,1,1.37682
2894,3,5,1.3768
2894,2,4,1.37679
2894,0,6,1.37678
2894,2,1,1.37674
2895,0,4,1.37673
2895,2,1,1.37669
2895,2,4,1.37661
2895,1,5,1.37651
2895,2,5,1.37651
2895,0,0,1.37651
2897,1,6,1.37647
2897,1,3,1.37626
2897,3,3,1.37625
2897,2,1,1.37613
2898,1,2,1.37605
2898,1,5,1.37601
2898,3,5,1.37598
2898,4,6,1.37597
2898,2,5,1.37594
2899,3,6,1.37594
2899,1,2,1.3759
2899,2,2,1.37582
2899,0,2,1.37568
2900,2,1,1.37562
2900,3,0,1.37554
2900,3,1,1.37553
2900,3,5,1.37553
2900,0,3,1.37551
2901,4,3,1.37549
2901,3,3,1.37548
2902,3,5,1.37524
2902,0,3,1.37499
2902,4,4,1.37499
2902,1,5,1.37499
2902,1,4,1.37499
2903,0,0,1.37499
2903,0,6,1.37494
2903,2,0,1.37492
2904,3,5,1.37472
2904,4,3,1.37469
2904,2,5,1.37469
2905,4,6,1.37469
2905,4,1,1.37465
2906,4,1,1.37464
2907,3,6,1.37464
2907,4,2,1.37462
2907,3,2,1.3745
2907,4,4,1.3745
2907,1,1,1.37445
2907,1,0,1.37439
2908,0,0,1.3743
2908,4,1,1.37417
2908,3,2,1.37416
2908,3,5,1.37382
2908,0,6,1.37374
2909,0,5,1.37373
2909,4,5,1.37372
2909,4,0,1.37372
2909,0,0,1.37368
2909,3,0,1.37367
2909,4,4,1.37366
2910,4,4,1.37364
2910,0,4,1.37364
2910,0,1,1.37364
2911,0,1,1.37357
2911,2,1,1.37353
2911,4,0,1.37347
2911,0,4,1.3734
2911,2,5,1.37339
2911,1,3,1.37337
2912,1,2,1.3733
2912,1,1,1.37328
2912,0,5,1.37317
2913,2,2,1.37315
2913,0,5,1.37313
2913,0,6,1.37311
2914,1,2,1.37309
2914,3,6,1.37308
2914,0,2,1.37305
2914,0,5,1.37299
2915,0,2,1.37293
2916,2,6,1.37287
2916,0,5,1.37283
2917,1,1,1.37272
2917,3,2,1.37272
2917,0,3,1.37271
2918,4,4,1.37268
2918,0,3,1.37268
2918,2,3,1.37267
2918,3,6,1.37254
2918,0,0,1.3725
2919,4,6,1.37247
2919,4,4,1.37235
2919,1,4,1.37219
2920,0,1,1.37211
2921,3,4,1.3721
2921,4,2,1.3721
2922,1,3,1.37209
2922,3,6,1.37209
2922,2,6,1.372
2922,4,0,1.372
2922,3,2,1.37198
2922,0,3,1.37194
2923,2,3,1.3719
2923,4,3,1.3719
2923,3,1,1.37189
2924,4,5,1.37185
2924,2,0,1.37185
2924,2,2,1.37174
2924,0,4,1.37174
2924,1,3,1.37161
2924,1,6,1.37154
2924,4,0,1.37154
2925,3,4,1.37141
2925,0,3,1.37135
2925,4,1,1.37132
2925,1,4,1.37112
2925,2,4,1.3711
2926,2,3,1.37106
2926,2,0,1.37106
2926,1,0,1.37105
2926,2,5,1.37105
2927,2,6,1.37104
2927,1,5,1.37103
2928,3,5,1.37091
2928,3,6,1.37085
2929,1,1,1.37085
2929,0,4,1.37083
2929,3,3,1.37064
2930,4,4,1.37053
2930,2,4,1.37053
2930,3,4,1.37044
2930,3,5,1.37037
2930,1,2,1.37034
2930,3,6,1.37027
2931,2,1,1.37005
2931,0,1,1.36998
2932,0,4,1.36995
2932,2,4,1.36994
2933,4,3,1.36992
2933,1,5,1.36992
2933,0,5,1.36988
2933,3,3,1.36988
2934,0,4,1.36985
2934,4,4,1.36985
2934,2,2,1.36985
2934,1,3,1.36985
2934,0,6,1.36985
2934,1,6,1.36981
2935,0,0,1.3698
2935,4,6,1.36973
2936,0,5,1.36972
2936,2,6,1.36966
2936,3,5,1.3696
2936,3,3,1.36957
2936,0,4,1.36956
2936,4,3,1.36956
2937,2,1,1.36952
2937,4,3,1.36951
2937,3,4,1.36944
2938,4,2,1.36944
2938,1,4,1.36944
2939,1,5,1.36944
2939,3,1,1.36944
2940,1,3,1.36941
2940,1,4,1.36938
2940,1,0,1.36936
2941,1,4,1.36936
2941,4,1,1.36925
2941,4,2,1.36923
2941,4,6,1.3692
2941,1,0,1.3692
2942,0,5,1.36906
2942,1,0,1.36892
2942,4,0,1.36888
2943,1,0,1.36877
2943,2,3,1.36864
2943,3,1,1.36864
2944,3,5,1.36853
2944,0,5,1.36838
2945,3,5,1.36838
2946,3,1,1.36838
2946,1,2,1.3683
2946,0,0,1.36829
2946,2,4,1.36829
2946,0,5,1.36822
2946,2,3,1.36822
2947,0,1,1.36817
2947,0,0,1.36815
2948,4,0,1.36803
2948,2,3,1.36803
2948,4,3,1.36779
2948,1,0,1.36769
2949,4,6,1.36755
2949,0,4,1.36746
2949,2,1,1.36741
2949,0,3,1.36741
2949,4,2,1.36741
2950,3,3,1.36734
2950,3,6,1.36734
2950,0,2,1.36728
2950,2,6,1.36724
2950,2,4,1.36723
2950,2,1,1.36723
2951,3,0,1.3672
2951,2,6,1.36719
2951,4,4,1.36719
2951,3,2,1.36714
2951,0,3,1.36709
2952,4,6,1.36707
2952,3,2,1.36695
2952,0,6,1.36685
2952,3,5,1.3668
2952,4,3,1.36675
2952,2,2,1.36665
2953,2,0,1.36646
2953,3,3,1.36646
2953,2,6,1.36637
2953,4,1,1.36634
2953,0,1,1.36629
2953,4,0,1.36626
2953,2,5,1.36624
2954,1,1,1.3662
2954,1,6,1.36619
2954,0,0,1.36614
2954,3,0,1.36608
2955,2,2,1.36607
2955,1,6,1.36606
2955,3,3,1.36603
2955,0,3,1.36595
2957,0,2,1.36595
2957,4,2,1.36594
2957,4,1,1.36591
2957,4,4,1.36588
2958,2,2,1.36583
2958,4,4,1.36583
2958,4,1,1.36581
2959,3,1,1.36581
2959,1,1,1.36576
2960,4,2,1.3657
2960,3,4,1.36569
2960,2,4,1.36568
2960,1,1,1.36566
2960,2,3,1.36566
2961,0,3,1.36557
2961,4,4,1.36557
2961,4,2,1.36557
2961,2,2,1.36548
2961,1,5,1.3654
2962,4,6,1.3653
2962,4,2,1.36516
2963,0,3,1.36516
2963,0,0,1.36513
2963,2,6,1.3651
2963,3,4,1.36503
2963,4,0,1.36502
2963,0,4,1.365
2963,4,1,1.36491
2964,3,0,1.36491
2964,4,3,1.36483
2964,3,2,1.36476
2964,1,0,1.36474
2964,2,2,1.36473
2965,0,6,1.3647
2965,4,0,1.3647
2965,2,3,1.3647
2965,3,5,1.36468
2966,3,1,1.36459
2966,4,1,1.36454
2966,0,6,1.36447
2966,3,4,1.36444
2966,3,3,1.36418
2966,1,0,1.36411
2967,3,4,1.36407
2967,2,1,1.36407
2967,1,5,1.36404
2967,2,3,1.36398
2967,3,6,1.36389
2968,0,2,1.36387
2969,4,3,1.36387
2969,3,3,1.36385
2970,3,5,1.36383
2970,4,0,1.36383
2971,2,4,1.36383
2971,3,6,1.36383
2971,3,3,1.36379
2971,1,5,1.36379
2971,4,3,1.36375
2972,3,0,1.36373
2972,2,2,1.36373
2972,4,4,1.36365
2973,3,5,1.36363
2973,2,3,1.3636
2973,1,5,1.36359
2973,3,6,1.3635
2973,2,5,1.36345
2974,3,0,1.36334
2974,1,1,1.36328
2975,3,6,1.36326
2975,0,0,1.36319
2975,2,5,1.36315
2976,0,2,1.36312
2976,2,3,1.36302
2977,0,2,1.36293
2977,3,2,1.36292
2977,2,5,1.36292
2977,2,1,1.36269
2977,3,0,1.36266
2977,0,0,1.36266
2978,2,5,1.36266
2978,0,6,1.36256
2979,1,4,1.36247
2980,2,1,1.36247
2980,2,5,1.36242
2981,1,5,1.36239
2981,4,5,1.36236
2981,4,6,1.36228
2981,2,0,1.36228
2981,3,3,1.36223
2981,4,0,1.36223
2982,0,4,1.36223
2982,1,4,1.36221
2982,3,4,1.36221
2983,0,4,1.3622
2983,0,2,1.3622
2984,1,0,1.36218
2984,2,3,1.36214
2984,4,6,1.36214
2984,3,5,1.36212
2984,1,1,1.36208
2985,2,3,1.36203
2985,1,5,1.36201
2986,3,2,1.36166
2986,2,6,1.36166
2986,2,1,1.36159
2986,4,2,1.36143
2986,1,6,1.36134
2987,1,1,1.36131
2987,0,0,1.36118
2987,0,6,1.36112
2987,4,0,1.36112
2988,4,1,1.36111
2988,3,1,1.36103
2988,4,6,1.36088
2988,1,6,1.36088
2988,0,5,1.36088
2988,4,0,1.36088
2988,1,0,1.36071
2988,0,3,1.36065
2989,2,4,1.36063
2990,3,6,1.36041
2990,3,4,1.3604
2990,4,0,1.36037
2990,4,3,1.36035
2990,0,4,1.36035
2991,3,4,1.36033
2991,2,3,1.36033
2991,4,3,1.36027
2991,3,5,1.36027
2991,2,5,1.36027
2992,2,5,1.36024
2993,1,1,1.36022
2993,4,5,1.3601
2994,0,0,1.36001
2994,1,6,1.35998
2994,2,2,1.35991
2994,1,1,1.35987
2994,3,1,1.35977
2994,4,6,1.35974
2994,4,2,1.35966
2995,4,4,1.35964
2995,1,3,1.35958
2996,3,6,1.35947
2996,2,5,1.35947
2996,1,6,1.3593
2997,0,6,1.3593
2998,4,5,1.35928
2998,2,0,1.35927
2998,1,5,1.35926
2998,4,2,1.35918
2998,1,4,1.35913
2998,4,6,1.35907
2999,2,4,1.35907
2999,3,4,1.35906
2999,2,1,1.35906
2999,4,4,1.35906
3000,3,6,1.35904
3000,0,0,1.35903
3000,1,4,1.35901
3000,0,6,1.35895
3000,1,2,1.35895
3001,1,1,1.35895
3001,1,4,1.35891
3002,2,6,1.35889
3002,4,2,1.35888
3003,1,5,1.35887
3003,3,6,1.35887
3003,1,4,1.35887
3003,4,2,1.35885
3003,0,3,1.35879
3003,4,0,1.35873
3003,3,1,1.35873
3004,4,3,1.35868
3004,4,0,1.35861
3004,3,3,1.35857
3004,4,4,1.35857
3004,2,4,1.35849
3004,4,2,1.35835
3004,4,6,1.35835
3004,1,2,1.35835
3004,1,1,1.35832
3005,2,3,1.35829
3005,4,6,1.35829
3006,3,4,1.35816
3006,2,2,1.35809
3006,0,4,1.35807
3006,2,0,1.35806
3006,2,3,1.3579
3006,1,1,1.3579
3006,3,5,1.35778
3006,1,6,1.3576
3007,2,4,1.35758
3007,1,3,1.35757
3008,1,0,1.35754
3008,0,5,1.35752
3008,3,6,1.35752
3009,0,1,1.35737
3009,2,2,1.35737
3009,3,0,1.35715
3009,4,6,1.35715
3009,0,0,1.35706
3009,3,4,1.35701
3009,0,6,1.35701
3010,0,5,1.35698
3010,2,2,1.35693
3010,3,5,1.35681
3010,2,1,1.3568
3011,2,2,1.35668
3011,0,4,1.35667
3011,2,5,1.35666
3012,4,0,1.3566
3012,0,0,1.35657
3012,0,4,1.35656
3012,0,3,1.35656
3012,3,1,1.35656
3012,3,6,1.35639
3013,3,0,1.35633
3013,1,6,1.35633
3013,2,1,1.35628
3013,4,6,1.35622
3013,3,3,1.35618
3014,1,5,1.35614
3014,4,6,1.35614
3014,2,4,1.35614
3014,1,4,1.35613
3015,3,3,1.35602
3015,2,0,1.35586
3015,4,0,1.35586
3015,0,2,1.35586
3015,1,6,1.35585
3015,4,1,1.35585
3015,2,3,1.35584
3015,0,4,1.35576
3016,3,6,1.35575
3016,2,5,1.35573
3016,3,0,1.35569
3016,1,4,1.35562
3016,3,3,1.35556
3017,2,0,1.35556
3017,1,1,1.35555
3017,1,2,1.35547
3017,1,0,1.35545
3017,0,0,1.35544
3017,0,3,1.35539
3018,2,0,1.35538
3018,4,5,1.35536
3018,1,0,1.35528
3018,2,2,1.35528
3018,2,3,1.35526
3019,2,3,1.35522
3019,2,6,1.35518
3019,4,4,1.35518
3019,0,1,1.35496
3019,1,2,1.35496
3019,0,4,1.35494
3020,3,0,1.35491
3020,2,6,1.35491
3020,0,6,1.35474
3021,0,3,1.35459
3021,1,3,1.35456
3021,0,1,1.35439
3021,3,4,1.35437
3021,3,0,1.35428
3021,4,6,1.35412
3022,0,3,1.35412
3022,1,1,1.35412
3022,3,1,1.3541
3022,1,3,1.3541
3024,2,3,1.35404
3024,3,0,1.35396
3024,1,2,1.35394
3025,0,6,1.35393
3025,3,0,1.35379
3025,3,1,1.35371
3025,2,6,1.35363
3025,1,2,1.35342
3026,3,3,1.3534
3026,3,6,1.35339
3026,3,2,1.35339
3026,1,5,1.35339
3026,2,1,1.35335
3027,0,4,1.35331
3028,0,3,1.35314
3028,0,5,1.35299
3028,1,2,1.35299
3028,3,4,1.35291
3028,1,0,1.35279
3028,2,5,1.35276
3029,1,1,1.35275
3029,0,0,1.35271
3029,3,2,1.3527
3029,1,2,1.35261
3030,1,2,1.3524
3030,3,0,1.35234
3031,2,3,1.35224
3031,3,1,1.35223
3031,3,3,1.35218
3031,4,6,1.35216
3032,2,6,1.35214
3032,2,2,1.35206
3032,4,4,1.35196
3032,2,3,1.35192
3032,2,0,1.35192
3033,1,2,1.35191
3033,0,3,1.3519
3033,2,5,1.35187
3033,3,2,1.35187
3034,4,2,1.35177
3034,3,4,1.35173
3034,3,1,1.35168
3035,2,3,1.35168
3035,4,5,1.35164
3035,4,6,1.35142
3035,2,0,1.35138
3036,2,1,1.35135
3036,3,2,1.35124
3036,4,0,1.35105
3037,0,2,1.35105
3037,3,0,1.35102
3037,1,1,1.35102
3038,2,3,1.35097
3038,4,0,1.35083
3038,3,1,1.35066
3038,4,4,1.35065
3039,4,3,1.35048
3039,4,4,1.35041
3039,4,5,1.35039
3039,2,4,1.35013
3039,0,6,1.35008
3039,0,1,1.35
3039,1,6,1.34995
3040,3,6,1.34994
3041,1,5,1.34991
3041,0,5,1.34988
3042,1,5,1.34988
3042,3,6,1.34988
3042,4,3,1.34985
3042,2,1,1.34985
3043,1,3,1.34981
3043,0,5,1.34979
3043,2,1,1.34979
3044,4,1,1.34976
3044,3,3,1.34965
3044,0,2,1.34965
3044,0,0,1.34957
3045,1,6,1.34955
3045,3,5,1.34946
3045,1,1,1.34946
3046,2,0,1.34943
3046,4,4,1.34941
3046,1,6,1.34939
3048,4,3,1.34929
3048,3,5,1.34927
3048,0,3,1.34909
3048,4,4,1.34898
3049,2,2,1.34898
3049,3,0,1.34892
3050,3,5,1.3489
3050,1,3,1.34886
3050,3,0,1.34885
3050,0,6,1.34885
3051,4,2,1.34883
3051,2,0,1.34883
3051,4,5,1.34882
3051,1,2,1.34879
3052,1,4,1.34877
3053,2,1,1.34875
3053,4,1,1.34872
3053,4,4,1.34857
3053,0,6,1.34856
3055,1,6,1.34856
3055,3,3,1.34854
3055,0,4,1.34852
3055,2,0,1.34849
3055,3,2,1.34849
3055,3,4,1.34848
3057,2,5,1.34848
3057,4,5,1.3484
3057,2,3,1.34827
3057,2,0,1.34827
3058,1,4,1.34818
3058,4,0,1.34818
3058,0,4,1.34816
3058,4,2,1.34815
3059,1,4,1.34815
3059,0,3,1.34815
3059,1,0,1.34815
3060,2,3,1.34813
3060,1,5,1.34813
3060,3,4,1.34813
3060,2,0,1.3481
3060,0,2,1.34806
3061,1,3,1.34806
3062,0,0,1.34781
3062,2,6,1.34773
3062,2,1,1.34768
3062,3,0,1.34767
3062,2,2,1.34766
3063,0,5,1.34765
3064,3,2,1.34752
3064,1,2,1.34749
3064,2,3,1.34749
3064,3,6,1.34747
3066,4,1,1.34747
3066,2,0,1.34747
3066,0,2,1.34733
3066,1,5,1.34718
3066,0,4,1.34713
3066,0,0,1.34704
3066,3,0,1.34698
3067,1,3,1.34694
3067,4,3,1.34694
3068,3,0,1.34692
3068,2,6,1.34673
3069,2,3,1.34669
3069,4,0,1.34667
3069,3,2,1.34665
3070,4,5,1.34663
3070,2,4,1.34659
3071,4,1,1.34641
3071,3,6,1.34637
3071,0,5,1.34636
3071,3,1,1.34636
3072,4,2,1.34634
3072,0,5,1.34625
3072,1,2,1.34624
3072,3,4,1.34624
3072,1,1,1.34624
3073,0,5,1.34615
3073,2,2,1.34602
3073,4,0,1.34594
3073,2,1,1.34593
3073,4,6,1.34581
3074,0,1,1.34581
3074,3,6,1.34577
3074,0,5,1.34572
3074,1,4,1.3457
3074,0,4,1.3457
3075,0,6,1.34563
3075,2,3,1.34563
3076,0,1,1.34554
3076,4,4,1.34553
3076,3,0,1.34549
3077,2,4,1.34543
3077,4,5,1.34531
3077,3,4,1.34531
3078,2,2,1.3453
3078,3,4,1.3453
3079,2,1,1.34529
3079,4,4,1.34526
3080,0,0,1.34525
3080,0,5,1.34525
3080,4,5,1.34524
3080,0,6,1.34524
3080,1,0,1.34518
3081,1,2,1.34499
3081,3,4,1.34499
3081,4,4,1.34492
3082,2,0,1.34491
3082,4,5,1.3448
3082,1,0,1.3448
3082,1,3,1.34478
3082,1,1,1.34478
3083,1,0,1.34474
3083,3,0,1.34473
3083,0,5,1.34473
3083,1,1,1.34473
3083,2,3,1.3447
3084,1,4,1.34466
3084,4,5,1.34466
3084,0,5,1.34466
3084,0,2,1.34464
3084,4,4,1.34464
3084,2,5,1.34464
3084,2,0,1.34457
3084,1,2,1.34454
3085,1,2,1.34454
3086,3,3,1.34435
3086,3,2,1.34434
