age,type,origin,rarity
787,0,1,1.66699
788,0,6,1.6669
788,4,5,1.66665
789,4,6,1.66665
789,2,6,1.66596
789,3,4,1.66586
790,4,5,1.66586
790,3,4,1.66586
790,4,4,1.66584
790,0,1,1.66584
790,2,1,1.66583
791,1,3,1.66582
791,3,6,1.66576
792,3,4,1.66557
792,0,5,1.66549
792,4,6,1.66533
793,4,6,1.66521
793,0,3,1.66486
794,0,5,1.66484
794,0,6,1.66472
795,3,6,1.66462
795,2,3,1.66445
795,0,0,1.66436
795,3,1,1.66434
796,0,4,1.66405
796,2,1,1.66392
796,0,3,1.66382
796,4,0,1.66367
796,4,6,1.66357
797,0,5,1.66305
797,3,3,1.66287
797,2,0,1.66285
797,2,4,1.6627
798,4,5,1.66268
799,1,5,1.66257
799,0,4,1.66254
800,2,1,1.6624
800,4,3,1.66227
801,1,5,1.66209
801,0,2,1.66185
801,0,3,1.66163
801,1,0,1.66162
801,2,1,1.66154
801,3,6,1.66153
802,3,5,1.66123
802,1,1,1.66104
803,1,4,1.66104
803,0,4,1.66065
804,1,5,1.66036
804,1,0,1.66036
805,2,4,1.65993
805,4,3,1.65993
806,2,2,1.65979
806,1,2,1.65978
806,3,3,1.65946
806,1,3,1.6593
807,1,2,1.6593
807,4,3,1.6593
807,0,2,1.65924
807,1,0,1.65924
807,3,0,1.65888
808,0,2,1.65883
808,1,2,1.65867
809,0,6,1.65854
809,2,1,1.65854
809,0,4,1.65851
810,3,6,1.65841
810,0,3,1.65835
810,4,3,1.65826
811,0,6,1.65819
812,4,1,1.65819
812,1,4,1.65817
813,0,2,1.6579
814,1,2,1.65789
815,0,5,1.65788
815,1,6,1.6578
815,3,6,1.65779
816,0,4,1.65743
816,1,1,1.6574
816,2,1,1.6574
817,4,5,1.65737
817,4,4,1.65734
817,3,1,1.65723
817,1,1,1.65723
818,1,2,1.65698
818,1,3,1.65689
818,2,6,1.65674
819,4,5,1.65638
819,4,1,1.65635
819,2,5,1.65629
819,0,5,1.65618
819,1,3,1.65603
820,0,6,1.65602
821,3,6,1.65593
822,4,4,1.65592
822,1,4,1.65585
822,2,2,1.65565
823,0,5,1.6556
824,4,2,1.65545
824,1,4,1.65516
825,2,4,1.65512
825,1,1,1.65512
825,2,2,1.6551
825,0,0,1.65508
826,2,6,1.65497
826,2,0,1.65491
826,2,3,1.65475
827,4,2,1.65446
827,4,0,1.65444
827,0,3,1.6544
828,2,5,1.65439
828,3,4,1.65419
828,1,6,1.65412
829,3,2,1.65395
829,0,0,1.65393
830,0,3,1.6538
830,2,1,1.65371
830,4,1,1.65346
831,4,0,1.65336
831,3,5,1.65315
831,0,5,1.65299
831,0,1,1.65294
832,3,3,1.65255
833,0,3,1.65251
833,1,0,1.65249
833,1,2,1.65231
833,0,6,1.65229
833,4,5,1.65229
833,2,3,1.65226
833,4,0,1.6522
834,4,2,1.65218
834,1,1,1.65205
834,1,3,1.65196
835,3,4,1.65188
835,0,0,1.65187
835,4,6,1.65171
835,1,6,1.6514
835,1,3,1.65126
836,4,5,1.65126
836,3,4,1.65112
836,2,1,1.65085
836,0,3,1.65068
837,3,0,1.65059
837,3,4,1.65055
837,1,4,1.65035
838,2,0,1.65035
838,2,2,1.65032
838,2,6,1.65031
839,3,2,1.65022
839,0,5,1.65022
839,1,3,1.65011
839,4,0,1.65011
839,4,5,1.64995
840,4,0,1.64977
842,4,2,1.64977
842,2,1,1.64975
842,3,0,1.64973
843,3,5,1.64972
843,0,3,1.64972
843,3,4,1.64968
843,4,0,1.64968
843,3,6,1.64968
843,4,5,1.64967
844,3,4,1.64957
844,4,5,1.64947
844,1,6,1.64943
845,1,5,1.64927
845,2,5,1.64878
845,2,4,1.64872
846,4,2,1.64872
846,0,0,1.64867
846,4,1,1.64866
847,0,2,1.64866
847,4,0,1.64847
847,4,2,1.6484
847,0,5,1.6484
848,0,2,1.64836
848,1,6,1.64829
848,1,1,1.64819
848,0,1,1.64804
849,3,6,1.64795
849,4,3,1.64785
849,3,2,1.64764
850,1,6,1.64756
850,4,2,1.64752
850,2,5,1.64736
851,3,5,1.64725
851,3,0,1.64724
851,1,6,1.64704
851,0,5,1.64689
851,4,4,1.64688
852,2,4,1.64688
852,0,0,1.64685
853,0,1,1.64685
853,2,5,1.64667
853,0,4,1.64656
853,2,2,1.64655
854,4,3,1.64638
854,3,2,1.64621
854,4,5,1.64596
854,1,4,1.64595
854,1,2,1.64591
855,4,6,1.64581
855,3,5,1.64581
855,4,5,1.64579
856,3,3,1.64575
856,2,0,1.64571
856,3,0,1.64562
856,4,2,1.64529
856,1,5,1.64525
857,1,2,1.64502
857,4,5,1.645
858,1,3,1.64478
858,4,6,1.64475
859,0,0,1.64469
859,1,6,1.64468
860,4,5,1.6445
861,1,1,1.64446
861,1,3,1.64418
862,0,4,1.64413
862,4,6,1.64405
862,0,5,1.64375
862,2,4,1.64361
863,4,0,1.64352
863,2,5,1.64348
863,1,1,1.64348
863,2,0,1.64343
863,2,6,1.64329
863,1,5,1.64321
863,1,2,1.64316
864,0,6,1.64313
864,1,5,1.6431
864,1,3,1.64305
864,2,2,1.64301
864,1,1,1.64301
865,3,2,1.64279
865,1,3,1.64275
866,2,1,1.64275
866,2,5,1.64275
866,2,4,1.64269
866,4,0,1.64267
866,3,4,1.64261
869,2,2,1.64261
869,0,5,1.64249
870,2,6,1.64242
870,2,0,1.64242
870,3,1,1.64199
870,4,1,1.64187
870,1,6,1.64185
870,2,1,1.64185
872,3,4,1.64185
873,3,0,1.64185
873,2,4,1.64174
873,0,1,1.64171
874,2,2,1.6417
874,3,2,1.64167
874,3,0,1.64167
875,3,3,1.64146
875,0,5,1.64146
876,0,2,1.64144
876,0,0,1.64144
877,4,3,1.64134
878,2,0,1.64134
878,1,6,1.64128
878,2,6,1.64091
878,4,0,1.64088
879,3,5,1.64086
879,4,0,1.64085
879,4,3,1.64075
879,4,5,1.64075
879,2,5,1.64073
880,3,0,1.64038
880,2,6,1.6402
880,3,2,1.6402
881,2,2,1.64009
881,4,3,1.64009
881,1,1,1.64
881,0,2,1.63998
881,1,4,1.63994
881,2,4,1.6397
882,2,4,1.63918
882,0,4,1.63871
883,4,6,1.63871
883,2,6,1.6385
883,3,6,1.63828
884,3,6,1.63816
884,1,5,1.63784
884,0,1,1.63783
884,3,1,1.63754
885,1,4,1.6375
885,3,1,1.6375
885,2,5,1.63742
885,0,2,1.637
885,1,3,1.63687
885,0,6,1.63683
886,1,4,1.63683
886,2,2,1.63659
886,4,6,1.63653
886,2,3,1.63638
887,1,3,1.63638
887,2,3,1.63637
887,4,6,1.63623
888,3,3,1.63614
888,0,6,1.63606
888,3,6,1.63604
888,4,1,1.63565
888,2,2,1.63559
888,4,5,1.6355
889,0,4,1.63545
889,2,3,1.63544
889,4,1,1.63544
889,0,2,1.63541
889,0,3,1.63541
889,4,3,1.6354
890,2,3,1.63508
890,3,4,1.63493
891,0,0,1.63486
891,1,0,1.63468
891,4,5,1.63462
892,3,3,1.63444
892,2,4,1.63427
892,0,0,1.63423
893,3,4,1.63422
893,1,1,1.63396
893,3,0,1.63347
894,4,6,1.63347
894,4,4,1.63319
895,4,5,1.63318
895,4,2,1.63297
896,4,1,1.63278
896,2,3,1.63268
896,3,1,1.63255
896,4,4,1.63252
897,2,6,1.63251
897,3,5,1.63221
897,4,0,1.63209
897,2,0,1.63149
898,4,3,1.63124
898,4,6,1.63118
899,4,4,1.63114
899,1,0,1.63113
899,0,2,1.63105
899,3,4,1.63099
900,0,3,1.63092
900,1,0,1.6308
901,2,1,1.63073
901,2,3,1.63034
901,3,1,1.63016
901,4,1,1.63011
901,4,3,1.63007
901,3,6,1.62983
902,1,2,1.62968
902,1,0,1.62919
902,2,6,1.62901
902,3,0,1.62879
903,4,6,1.62838
903,1,0,1.62806
903,0,4,1.62806
903,2,5,1.6275
903,1,3,1.62724
904,3,2,1.62714
904,3,4,1.62699
904,0,5,1.62693
905,1,4,1.62689
905,0,0,1.62682
905,4,3,1.62679
905,1,3,1.62679
905,1,2,1.62666
905,3,2,1.62658
906,0,5,1.62658
906,3,3,1.62653
906,4,2,1.62647
906,1,5,1.62613
906,2,1,1.62612
907,4,6,1.62603
907,1,6,1.62578
907,3,5,1.62578
908,2,3,1.62559
908,1,5,1.62549
909,4,4,1.62542
909,3,6,1.62539
909,0,2,1.62536
910,0,4,1.62524
910,1,1,1.62521
911,0,5,1.62515
911,4,2,1.62504
911,1,4,1.62491
911,1,1,1.62485
911,3,3,1.62482
911,4,1,1.62482
911,2,2,1.62476
912,2,6,1.6247
912,0,0,1.6247
912,3,4,1.62454
912,1,2,1.6245
912,2,2,1.62396
912,2,1,1.62393
913,0,0,1.62384
913,1,1,1.62376
913,1,0,1.62363
913,2,5,1.62363
914,1,3,1.62362
914,3,4,1.62362
915,2,1,1.62347
915,4,1,1.62342
915,4,5,1.62341
916,3,1,1.62335
916,0,5,1.62311
916,0,6,1.62311
917,3,6,1.6229
917,2,6,1.62265
917,2,1,1.62265
917,4,1,1.62265
917,2,4,1.62262
918,3,6,1.62218
918,3,3,1.62216
918,0,1,1.62211
919,0,6,1.62209
919,4,1,1.62199
919,3,6,1.62189
920,1,5,1.62178
920,3,3,1.62166
920,0,1,1.62145
920,1,3,1.6212
920,4,2,1.62118
921,3,6,1.62116
922,2,2,1.62105
922,3,3,1.62101
923,1,0,1.62099
923,1,1,1.62099
923,1,2,1.62099
923,0,1,1.62082
924,4,3,1.62072
924,3,2,1.62061
924,1,2,1.6205
925,0,1,1.62001
925,3,2,1.61996
925,2,3,1.61987
926,4,5,1.61964
926,1,5,1.61957
927,2,2,1.61948
928,3,0,1.61948
928,0,4,1.61942
928,2,2,1.61938
928,2,0,1.61937
928,3,5,1.61934
929,4,3,1.6193
930,0,0,1.61924
930,1,1,1.61917
930,1,4,1.61904
931,2,5,1.61896
931,0,2,1.61879
931,4,3,1.61873
932,2,4,1.61839
932,0,5,1.61831
932,2,0,1.61828
933,1,1,1.61815
933,3,2,1.61781
934,0,0,1.61774
935,1,4,1.61761
935,4,3,1.61706
935,4,0,1.61706
935,3,4,1.61689
936,4,2,1.61597
937,3,6,1.61592
937,2,5,1.6158
938,0,2,1.61567
938,2,3,1.61563
938,3,2,1.61561
938,0,1,1.61543
938,1,3,1.61532
939,1,1,1.61532
940,0,2,1.61526
940,4,1,1.61526
940,3,2,1.61487
941,0,1,1.61458
941,1,2,1.61435
941,2,0,1.61435
941,3,1,1.61434
941,2,5,1.61422
941,3,0,1.6142
942,0,3,1.61411
942,2,0,1.61393
942,4,3,1.61392
942,4,2,1.61377
943,1,3,1.6137
943,4,6,1.6137
943,2,5,1.6137
943,4,0,1.61362
944,3,4,1.6135
944,3,6,1.61345
944,2,0,1.61343
944,3,1,1.61343
945,0,3,1.61342
945,1,0,1.6134
946,4,3,1.61336
946,3,3,1.61318
947,4,2,1.61306
947,0,2,1.61292
947,3,5,1.6129
947,2,3,1.61288
948,3,4,1.61288
948,4,1,1.61282
949,2,3,1.61267
950,1,3,1.61264
950,4,4,1.61239
950,4,3,1.61232
950,4,2,1.61229
950,3,3,1.61229
950,3,0,1.61222
951,2,5,1.61216
952,2,4,1.61189
952,0,6,1.61177
953,2,3,1.61173
953,3,4,1.61173
953,3,6,1.61148
953,0,3,1.61148
953,1,4,1.61142
954,0,4,1.61142
954,2,3,1.6114
955,1,1,1.6114
955,2,5,1.61134
955,2,3,1.61134
955,0,0,1.61124
955,4,0,1.61118
956,1,2,1.61116
956,1,4,1.6108
957,1,3,1.6108
957,4,2,1.61075
957,2,0,1.61048
957,4,6,1.61048
958,4,1,1.61036
958,1,1,1.61024
959,1,6,1.61011
959,1,4,1.61011
959,1,5,1.6101
959,4,3,1.60997
960,3,3,1.60987
961,3,1,1.60978
961,2,3,1.60965
961,2,6,1.6096
962,2,3,1.60942
962,3,1,1.60937
962,0,4,1.6093
963,0,4,1.6093
963,4,1,1.60915
963,2,4,1.60912
964,2,4,1.60901
964,3,3,1.60901
965,4,2,1.60887
965,4,0,1.60866
965,3,2,1.60848
965,0,3,1.60844
965,1,0,1.60837
965,2,4,1.60837
965,0,0,1.60837
966,3,3,1.60837
966,1,2,1.60835
966,1,6,1.6083
966,4,0,1.60828
966,1,1,1.60817
968,1,1,1.60817
968,2,2,1.60816
968,4,0,1.6081
968,4,4,1.60802
969,3,3,1.60801
969,3,4,1.608
969,0,4,1.60795
969,1,5,1.60795
969,0,6,1.60773
969,4,1,1.60768
970,0,0,1.60763
970,0,5,1.60758
970,1,3,1.60755
971,4,0,1.60752
971,4,1,1.6074
971,2,3,1.60724
972,3,1,1.6072
973,2,1,1.60715
973,4,2,1.60706
973,3,2,1.607
973,1,4,1.60697
973,3,3,1.60697
973,1,0,1.60692
973,4,0,1.60692
974,4,5,1.60676
974,4,4,1.60676
974,1,3,1.60676
974,4,2,1.60655
974,2,2,1.60638
975,0,1,1.60612
975,0,4,1.60594
976,0,0,1.60591
976,2,2,1.6059
976,4,2,1.60576
978,3,6,1.60576
978,3,4,1.60568
979,0,1,1.60524
979,2,6,1.60491
979,4,4,1.60482
980,1,6,1.60474
980,2,2,1.60472
980,2,4,1.6045
980,4,3,1.6045
980,3,4,1.6045
981,2,3,1.60443
981,3,2,1.60436
981,1,0,1.6041
981,0,3,1.6041
981,4,6,1.60407
982,3,6,1.60399
982,1,1,1.60399
982,1,6,1.60393
982,4,1,1.60387
982,2,2,1.60379
982,1,5,1.60352
982,2,3,1.60349
983,4,5,1.60337
983,1,0,1.60335
983,2,0,1.60309
984,1,0,1.60308
984,4,0,1.60302
984,4,2,1.60273
984,0,6,1.60268
984,2,2,1.6026
985,0,2,1.60258
985,1,2,1.60249
985,3,0,1.60244
986,1,1,1.60242
986,2,5,1.60242
986,2,3,1.60209
986,3,6,1.60185
987,4,4,1.60175
987,0,2,1.60171
987,1,0,1.60171
987,3,2,1.60169
988,3,4,1.60152
988,1,3,1.60131
988,2,5,1.60098
989,4,3,1.60066
989,3,5,1.59997
990,0,6,1.5998
990,3,6,1.59949
990,0,1,1.59949
990,0,2,1.59948
991,3,5,1.59923
991,1,0,1.59875
991,1,1,1.59874
991,3,1,1.59836
991,2,5,1.59827
992,2,1,1.5982
993,2,1,1.5981
993,2,6,1.59775
993,1,4,1.59754
994,4,6,1.59746
994,3,1,1.59744
994,0,6,1.59725
995,0,4,1.59714
995,1,0,1.59702
995,3,5,1.59697
995,1,4,1.59695
996,3,0,1.59666
996,4,1,1.59665
997,2,4,1.59646
997,0,0,1.59646
997,0,2,1.59646
997,2,0,1.59612
998,1,0,1.59612
999,2,2,1.59585
1000,3,6,1.59575
1000,4,0,1.59573
1001,0,2,1.59567
1001,4,4,1.59565
1002,4,1,1.59542
1002,1,3,1.59542
1002,2,0,1.59526
1002,1,1,1.59501
1002,0,5,1.5949
1004,2,4,1.59488
1004,0,4,1.59475
1004,1,0,1.59471
1004,0,5,1.59433
1005,1,0,1.59389
1005,2,3,1.59387
1005,3,4,1.59382
1006,4,6,1.59355
1006,1,6,1.5935
1006,0,6,1.59348
1007,3,2,1.5933
1007,4,0,1.59323
1007,1,2,1.59311
1007,4,2,1.59311
1007,3,3,1.59307
1008,1,4,1.59307
1008,3,0,1.59253
1008,2,4,1.59253
1008,4,5,1.59191
1008,0,0,1.59188
1009,3,3,1.59184
1009,0,4,1.59184
1009,0,1,1.59184
1009,2,0,1.59171
1009,4,4,1.59152
1009,3,0,1.59143
1009,4,5,1.59142
1010,4,1,1.5914
1010,1,1,1.59139
1010,0,0,1.59136
1011,0,2,1.59113
1011,4,0,1.59112
1011,0,1,1.59112
1011,2,2,1.59093
1012,1,6,1.5907
1012,3,2,1.59069
1012,0,1,1.59046
1013,3,1,1.59033
1013,1,2,1.59013
1013,0,0,1.59001
1013,0,2,1.58986
1014,2,0,1.58985
1014,2,4,1.58982
1014,0,1,1.58971
1015,0,0,1.58968
1015,0,6,1.58952
1015,4,6,1.58952
1016,2,4,1.58944
1016,1,2,1.58911
1016,0,2,1.58902
1016,4,5,1.58873
1016,3,0,1.58873
1017,2,1,1.58837
1017,0,6,1.5881
1017,0,5,1.58787
1018,0,6,1.58781
1018,0,1,1.58781
1018,3,4,1.58777
1018,3,0,1.58771
1019,4,5,1.58759
1019,0,1,1.58759
1019,1,2,1.58752
1019,3,3,1.58748
1020,0,0,1.58728
1020,2,2,1.58728
1020,3,3,1.58705
1020,3,2,1.58687
1020,4,3,1.58686
1021,0,0,1.58684
1021,3,5,1.58656
1021,1,1,1.58633
1021,1,4,1.58632
1021,0,4,1.58631
1022,0,5,1.58631
1022,1,6,1.58619
1022,0,0,1.58608
1022,3,4,1.58608
1022,1,0,1.58601
1023,1,6,1.58591
1024,4,3,1.58577
1024,4,5,1.58562
1024,3,3,1.58558
1026,1,3,1.58507
1026,3,3,1.58507
1027,0,1,1.58495
1027,0,2,1.58488
1027,4,5,1.58485
1027,4,2,1.58473
1027,0,6,1.58468
1028,4,4,1.58455
1028,2,2,1.58454
1029,2,3,1.58444
1029,3,0,1.58442
1029,1,6,1.58441
1030,3,1,1.58439
1030,1,5,1.58437
1030,0,0,1.58423
1030,3,5,1.58384
1031,2,6,1.58372
1031,3,1,1.58365
1031,0,6,1.58361
1031,3,3,1.58334
1031,2,2,1.58333
1031,1,2,1.58317
1032,0,1,1.58309
1032,2,4,1.58302
1032,2,5,1.58296
1032,1,6,1.58296
1033,4,4,1.58264
1033,2,3,1.58257
1033,0,5,1.58253
1034,0,5,1.58252
1034,0,4,1.58252
1034,0,6,1.58238
1035,0,3,1.58233
1035,0,1,1.58228
1035,4,0,1.58221
1036,0,6,1.582
1036,4,1,1.5819
1036,2,4,1.58187
1037,3,1,1.58156
1037,2,1,1.58141
1037,1,3,1.58124
1038,3,1,1.58121
1039,1,2,1.58117
1039,4,6,1.58116
1039,3,6,1.58116
1039,2,2,1.58104
1040,1,2,1.58099
1040,1,0,1.5808
1040,3,2,1.58079
1041,4,4,1.58076
1041,1,6,1.58066
1041,3,3,1.58066
1041,3,2,1.58034
1041,0,1,1.58023
1042,4,2,1.58016
1042,0,2,1.57979
1043,1,0,1.57975
1043,0,6,1.57968
1044,4,6,1.57968
1044,4,0,1.57968
1044,3,5,1.57943
1044,1,6,1.57937
1044,2,3,1.57934
1044,4,4,1.57921
1045,2,6,1.57921
1045,4,6,1.57921
1045,3,2,1.57917
1045,3,4,1.57911
1045,4,3,1.57909
1046,3,3,1.57902
1046,3,4,1.57901
1046,1,4,1.579
1046,0,2,1.57889
1047,1,4,1.57889
1047,3,0,1.57889
1047,4,4,1.57889
1049,0,6,1.5788
1049,4,4,1.5788
1050,0,2,1.5788
1050,0,4,1.5787
1050,3,2,1.57864
1051,2,1,1.57844
1051,0,4,1.57816
1051,2,0,1.57812
1052,4,5,1.57812
1052,2,2,1.57804
1052,2,1,1.57799
1052,3,3,1.57792
1053,4,6,1.57792
1053,0,5,1.57772
1054,2,4,1.57768
1054,1,5,1.57752
1054,3,5,1.57752
1055,4,2,1.57752
1055,3,5,1.57744
1055,1,6,1.57744
1055,2,5,1.57744
1056,1,5,1.5774
1056,2,1,1.57732
1056,4,5,1.57732
1056,4,2,1.57725
1056,3,3,1.57719
1056,1,1,1.57718
1057,1,0,1.57697
1058,3,2,1.57691
1058,0,3,1.57675
1058,1,0,1.57675
1059,4,3,1.57666
1059,1,1,1.57665
1059,3,2,1.5765
1059,0,4,1.57629
1059,2,3,1.57622
1060,2,4,1.57622
1060,1,5,1.57599
1060,2,1,1.57581
1060,3,3,1.57559
1060,1,6,1.57559
1060,4,3,1.5754
1061,4,6,1.5754
1061,3,2,1.5753
1061,4,4,1.57527
1063,2,6,1.57517
1063,4,6,1.57482
1063,1,0,1.57456
1064,0,1,1.57456
1065,0,1,1.57453
1066,0,1,1.57452
1067,1,4,1.57448
1067,2,1,1.57435
1068,2,5,1.57426
1068,3,6,1.57411
1068,2,1,1.5741
1068,0,5,1.5741
1069,0,6,1.5741
1069,3,1,1.57404
1069,4,3,1.57404
1070,3,2,1.57403
1070,4,1,1.57395
1071,3,3,1.57393
1071,4,1,1.57348
1071,0,6,1.57341
1071,4,6,1.5734
1071,2,4,1.5734
1072,2,1,1.5733
1072,2,6,1.57315
1073,0,6,1.57315
1073,1,3,1.5731
1073,4,0,1.57306
1074,1,4,1.57306
1074,4,3,1.57299
1074,3,1,1.57278
1074,2,3,1.57259
1074,2,4,1.57254
1074,2,6,1.57237
1074,1,0,1.57234
1076,3,6,1.57224
1077,4,1,1.57217
1077,4,2,1.57217
1077,2,2,1.5721
1077,0,1,1.57203
1077,0,0,1.57203
1078,2,4,1.57187
1078,2,5,1.57183
1078,0,1,1.57181
1078,3,1,1.57179
1078,4,0,1.57171
1079,3,6,1.57166
1079,1,1,1.57149
1079,1,3,1.57149
1079,4,0,1.57125
1079,2,2,1.57116
1080,3,3,1.57105
1080,3,4,1.57095
1081,4,1,1.57087
1081,3,6,1.57087
1081,3,0,1.57085
1082,2,4,1.57081
1082,2,6,1.57076
1082,0,6,1.57072
1082,4,0,1.57062
1083,1,1,1.57056
1083,0,2,1.57051
1084,4,0,1.57051
1084,4,6,1.57044
1084,4,2,1.57039
1084,3,0,1.57039
1084,3,5,1.57008
1085,0,3,1.57008
1085,2,6,1.5698
1085,0,2,1.56966
1086,4,2,1.56958
1086,2,0,1.56958
1087,0,2,1.56953
1087,4,4,1.56952
1087,0,3,1.56948
1087,4,2,1.56948
1087,3,0,1.56948
1088,0,1,1.56946
1088,0,2,1.56921
1088,3,1,1.56921
1089,1,0,1.56921
1089,4,3,1.56918
1090,1,3,1.56917
1090,0,3,1.56904
1090,0,1,1.56902
1091,1,4,1.56902
1091,1,3,1.56873
1091,4,2,1.56857
1092,3,1,1.56857
1092,2,1,1.56856
1092,0,1,1.56855
1092,2,6,1.56853
1092,2,3,1.56841
1093,2,2,1.56839
1093,0,3,1.56832
1093,0,4,1.56824
1093,0,6,1.56822
1094,3,5,1.5682
1094,2,5,1.56809
1094,0,0,1.56809
1095,1,4,1.56792
1095,4,3,1.56783
1095,0,2,1.56765
1095,2,2,1.56754
1096,4,2,1.56718
1097,3,0,1.56716
1097,0,3,1.56715
1097,1,1,1.56683
1097,3,5,1.56681
1097,1,2,1.56681
1098,0,2,1.56671
1098,4,0,1.56657
1099,1,0,1.56655
1099,0,2,1.56648
1099,3,6,1.56637
1099,4,2,1.56637
1099,3,3,1.56635
1100,1,2,1.56634
1100,3,0,1.56634
1100,1,5,1.56632
1100,2,2,1.56604
1100,3,1,1.56604
1101,4,2,1.56602
1101,3,0,1.56584
1101,2,6,1.56584
1102,4,5,1.56574
1102,2,4,1.56565
1102,2,1,1.56565
1102,2,2,1.5656
1102,0,3,1.56553
1103,3,6,1.56553
1103,4,0,1.56552
1103,2,5,1.56552
1104,0,0,1.56552
1104,3,1,1.56541
1105,2,0,1.56541
1105,1,5,1.56531
1105,2,5,1.56505
1107,1,6,1.56505
1107,2,3,1.56503
1108,2,6,1.56487
1108,3,0,1.56475
1109,1,6,1.56468
1109,1,4,1.56459
1109,4,1,1.56459
1110,0,4,1.56459
1110,0,1,1.56448
1110,1,2,1.56447
1110,4,6,1.56439
1111,1,5,1.5641
1111,0,4,1.56379
1111,2,2,1.56376
1112,3,0,1.56361
1112,4,1,1.56355
1113,0,4,1.56348
1113,0,6,1.56343
1113,1,2,1.56324
1113,4,1,1.56304
1113,3,5,1.56304
1113,1,3,1.56279
1114,4,1,1.56279
1114,2,1,1.56265
1114,1,5,1.56265
1114,0,1,1.56231
1114,3,3,1.56217
1114,1,0,1.56217
1116,0,4,1.56217
1117,0,0,1.56211
1117,0,4,1.56205
1117,1,5,1.56204
1118,2,2,1.562
1119,3,2,1.56192
1119,0,4,1.56192
1119,2,4,1.56183
1119,1,5,1.56168
1119,2,6,1.56148
1119,3,5,1.56139
1120,1,2,1.56134
1120,3,0,1.56119
1120,2,6,1.56104
1120,2,5,1.56092
1121,1,2,1.56083
1121,2,5,1.56056
1121,0,2,1.56053
1121,3,0,1.56053
1121,3,3,1.56051
1122,2,1,1.56036
1122,0,2,1.56035
1122,4,3,1.56026
1122,4,4,1.56024
1123,0,1,1.56016
1123,4,2,1.56016
1123,4,3,1.56006
1124,0,2,1.56005
1124,0,3,1.56005
1124,4,6,1.56005
1125,3,6,1.5599
1125,3,5,1.55988
1125,1,6,1.55988
1125,2,3,1.55962
1125,1,2,1.55959
1125,0,0,1.55957
1125,4,0,1.55941
1125,4,1,1.55923
1126,3,3,1.5592
1126,3,1,1.55896
1127,0,3,1.55895
1127,4,0,1.55878
1127,0,2,1.55871
1127,0,0,1.55863
1128,4,6,1.55857
1128,2,5,1.55849
1128,3,6,1.55835
1128,4,2,1.55817
1129,4,2,1.55808
1129,3,1,1.55777
1129,3,3,1.55777
1130,0,1,1.55765
1130,1,1,1.5576
1130,3,1,1.55757
1130,3,5,1.55745
1130,4,6,1.55735
1131,0,0,1.55732
1131,2,3,1.55695
1131,3,5,1.55695
1131,4,2,1.55695
1131,4,4,1.55686
1131,3,1,1.55684
1131,1,6,1.55639
1131,2,2,1.5563
1132,3,2,1.55628
1132,2,2,1.55578
1133,1,6,1.55555
1133,1,5,1.5554
1133,3,0,1.55539
1133,4,0,1.55539
1133,2,2,1.55511
1134,1,4,1.55485
1134,2,6,1.55485
1135,0,2,1.55475
1135,4,4,1.55449
1135,0,0,1.55431
1135,1,1,1.55427
1135,1,2,1.55427
1135,2,2,1.55408
1135,2,6,1.55408
1136,2,3,1.55384
1136,1,4,1.55373
1136,3,4,1.55363
1137,3,2,1.55338
1137,4,4,1.55323
1137,2,5,1.55323
1137,2,3,1.55323
1138,3,5,1.55314
1138,0,4,1.55311
1138,3,1,1.55301
1139,3,5,1.55296
1139,3,6,1.55296
1139,3,3,1.55296
1139,4,1,1.55286
1140,4,3,1.55276
1141,4,2,1.55276
1141,3,0,1.55273
1141,1,5,1.5525
1142,3,4,1.5525
1142,0,4,1.55234
1142,3,6,1.55228
1143,0,0,1.55222
1143,3,4,1.55202
1143,1,4,1.55159
1143,1,6,1.55155
1143,3,1,1.55148
1143,1,5,1.55137
1144,4,1,1.55102
1145,4,3,1.55094
1145,2,1,1.55092
1145,4,1,1.55089
1145,2,4,1.55075
1146,4,2,1.55058
1146,2,0,1.55017
1146,4,1,1.55017
1147,4,3,1.55016
1147,0,1,1.55
1148,1,2,1.54991
1148,0,6,1.54983
1149,4,4,1.54972
1149,4,6,1.54954
1150,1,4,1.54946
1150,4,2,1.54945
1150,2,1,1.54943
1150,2,4,1.5494
1150,4,0,1.54933
1151,0,0,1.54907
1151,1,6,1.54904
1151,1,0,1.54887
1151,4,6,1.54884
1152,2,2,1.54884
1152,1,3,1.54884
1152,1,0,1.54881
1152,2,0,1.54872
1153,2,6,1.54872
1153,2,2,1.5487
1154,1,3,1.54867
1154,1,6,1.54865
1154,1,2,1.54857
1155,4,5,1.54855
1155,4,1,1.54835
1155,0,6,1.54833
1156,1,0,1.54829
1156,1,2,1.54806
1156,4,4,1.54806
1156,3,3,1.54793
1156,1,5,1.54793
1156,2,3,1.54791
1157,0,2,1.54786
1158,0,1,1.54784
1158,2,0,1.54784
1158,0,0,1.5477
1159,2,4,1.54762
1159,1,5,1.54736
1159,0,6,1.54716
1159,0,4,1.54699
1160,0,4,1.54684
1160,3,2,1.54681
1161,3,2,1.5462
1161,0,1,1.54587
1161,4,4,1.54561
1162,4,0,1.54528
1162,0,0,1.54523
1162,0,5,1.54523
1163,4,6,1.54497
1163,3,0,1.54444
1164,1,5,1.54444
1164,2,3,1.54425
1165,1,6,1.54423
1165,4,2,1.54419
1165,2,2,1.54418
1165,3,3,1.54394
1165,3,4,1.5438
1165,4,5,1.54376
1166,3,5,1.54374
1166,0,5,1.5437
