age,type,origin,rarity
5901,4,5,1.54182
5901,2,2,1.54182
5902,3,3,1.54182
5902,0,1,1.54182
5902,3,1,1.54182
5902,1,4,1.54184
5903,3,3,1.54184
5903,4,6,1.54185
5903,3,5,1.54193
5903,2,5,1.54196
5903,2,1,1.54208
5904,2,1,1.54209
5904,4,3,1.54209
5904,2,0,1.5421
5904,3,2,1.54211
5904,3,5,1.54211
5905,2,4,1.54216
5905,2,1,1.54223
5905,4,2,1.54223
5906,3,1,1.54225
5906,3,5,1.54225
5906,1,6,1.5423
5906,4,5,1.54239
5906,0,5,1.54241
5907,3,1,1.54241
5907,0,5,1.54246
5907,4,4,1.54247
5907,4,3,1.5425
5907,0,4,1.5425
5907,3,3,1.54251
5907,1,3,1.54253
5908,4,4,1.54254
5908,3,3,1.54257
5908,3,5,1.54257
5908,0,1,1.54258
5908,1,5,1.54261
5908,2,0,1.54262
5908,4,1,1.54263
5908,0,0,1.5427
5908,2,3,1.5427
5909,1,5,1.54271
5909,0,1,1.54271
5909,1,0,1.54271
5910,0,3,1.54271
5910,0,5,1.54273
5910,2,0,1.54276
5910,0,0,1.54277
5910,1,0,1.5428
5910,3,4,1.54286
5910,2,6,1.54286
5910,3,3,1.5429
5910,4,4,1.54292
5910,2,2,1.54293
5911,1,2,1.54293
5911,4,5,1.54296
5911,0,4,1.54298
5912,2,2,1.54298
5912,4,4,1.543
5912,2,5,1.543
5912,3,0,1.543
5912,3,6,1.54302
5912,4,1,1.54306
5912,1,2,1.54307
5912,4,2,1.54307
5912,2,3,1.5431
5912,3,5,1.54312
5912,1,6,1.54316
5913,1,1,1.54322
5913,3,2,1.54322
5913,2,0,1.54327
5913,2,1,1.54329
5913,0,6,1.5433
5914,0,6,1.5433
5914,2,1,1.5433
5914,2,3,1.54333
5915,0,2,1.54334
5915,1,6,1.54334
5915,4,5,1.54334
5915,3,1,1.54335
5915,3,3,1.54336
5916,1,6,1.54339
5916,3,1,1.5434
5916,3,3,1.5434
5916,4,5,1.54341
5916,3,5,1.54344
5917,4,5,1.54348
5917,3,2,1.54348
5917,3,1,1.54348
5917,3,5,1.54349
5918,0,0,1.54355
5918,4,0,1.54356
5918,1,0,1.54357
5918,2,1,1.54357
5919,0,5,1.54358
5919,1,3,1.54358
5919,2,0,1.54358
5919,0,2,1.5436
5920,1,4,1.5436
5920,4,2,1.5436
5920,3,4,1.54364
5920,4,4,1.54367
5920,2,1,1.5437
5921,3,0,1.54375
5921,2,4,1.54375
5921,4,2,1.54375
5921,1,4,1.54378
5921,3,5,1.54378
5921,1,6,1.54378
5921,4,6,1.54379
5922,2,2,1.54379
5923,2,6,1.54379
5923,2,1,1.54379
5923,2,2,1.54379
5924,3,2,1.54383
5924,0,2,1.54387
5924,4,3,1.54389
5924,3,0,1.5439
5924,2,6,1.54399
5925,2,1,1.54399
5925,3,1,1.54401
5925,0,2,1.54404
5925,4,6,1.54405
5925,4,1,1.54405
5926,2,4,1.54408
5926,4,3,1.54413
5926,1,0,1.54415
5926,4,4,1.54416
5927,4,3,1.54419
5927,0,3,1.54421
5927,1,1,1.54421
5927,2,5,1.54422
5927,0,5,1.54423
5927,4,0,1.54429
5928,1,6,1.5443
5928,4,6,1.54434
5928,3,0,1.54434
5928,4,0,1.54434
5928,0,0,1.54438
5929,0,5,1.54439
5929,0,1,1.54444
5929,4,0,1.54445
5930,1,1,1.54445
5930,4,3,1.54447
5931,0,6,1.54447
5931,2,1,1.54448
5931,4,2,1.54448
5931,1,2,1.54448
5931,3,6,1.5445
5931,0,3,1.54455
5932,2,0,1.54457
5932,2,6,1.54457
5932,4,6,1.54457
5932,0,2,1.54458
5932,3,1,1.54458
5933,1,4,1.54467
5933,3,2,1.54469
5933,4,6,1.54469
5933,3,3,1.54469
5933,2,3,1.54469
5934,1,5,1.54471
5934,0,1,1.54477
5934,1,6,1.54478
5935,3,4,1.54487
5935,2,5,1.54487
5935,3,6,1.54488
5935,3,2,1.5449
5935,0,1,1.54491
5935,2,3,1.54496
5935,4,4,1.54497
5936,3,5,1.54497
5936,2,6,1.54497
5937,3,2,1.54498
5937,1,0,1.545
5937,1,2,1.54501
5937,0,3,1.54501
5937,0,1,1.54503
5937,2,4,1.54503
5937,2,1,1.54506
5937,1,5,1.54506
5939,3,2,1.54509
5939,4,3,1.5451
5939,2,4,1.54511
5939,1,6,1.54515
5939,0,1,1.54516
5939,4,1,1.5452
5940,0,2,1.54521
5940,3,0,1.54521
5940,3,5,1.54523
5940,3,4,1.54523
5940,2,3,1.54523
5941,1,3,1.54523
5941,0,0,1.54524
5941,1,5,1.54524
5941,2,2,1.54525
5941,2,3,1.54525
5941,2,4,1.54529
5942,4,4,1.54532
5942,3,3,1.54533
5942,4,1,1.54535
5942,2,2,1.5454
5942,3,4,1.54541
5943,1,1,1.54548
5943,1,2,1.54548
5943,0,2,1.54551
5944,1,3,1.54551
5944,0,0,1.54555
5944,3,3,1.54555
5944,4,1,1.54556
5945,0,1,1.54558
5945,1,2,1.54564
5945,2,2,1.54564
5946,3,4,1.54576
5946,1,3,1.54576
5947,3,0,1.54579
5947,4,6,1.54579
5947,3,6,1.5458
5947,3,5,1.5458
5947,3,1,1.5458
5947,0,0,1.5458
5947,0,3,1.54582
5948,3,1,1.54589
5948,0,4,1.54594
5948,4,4,1.54605
5948,4,0,1.54606
5948,0,1,1.54608
5950,0,5,1.54612
5950,2,2,1.54613
5950,2,4,1.54616
5950,1,1,1.54616
5951,3,6,1.54616
5951,2,0,1.5462
5951,1,6,1.5462
5951,1,1,1.5462
5951,4,2,1.54625
5951,1,4,1.54625
5952,1,1,1.54626
5952,2,5,1.54626
5952,4,4,1.54632
5952,3,2,1.54636
5953,0,1,1.54637
5953,4,1,1.5464
5953,3,1,1.5464
5954,2,2,1.5464
5954,1,2,1.5464
5955,1,2,1.54646
5955,0,2,1.54647
5955,2,5,1.54648
5955,4,2,1.54654
5956,1,6,1.54654
5956,2,3,1.54654
5956,4,0,1.54655
5956,3,2,1.54657
5956,2,6,1.54662
5956,1,3,1.54665
5956,2,0,1.54668
5956,4,2,1.54671
5956,1,1,1.54671
5956,3,6,1.54673
5957,2,5,1.54674
5957,0,2,1.54674
5957,2,4,1.54678
5957,4,1,1.54679
5957,0,3,1.54688
5958,1,5,1.5469
5958,2,6,1.5469
5959,1,4,1.547
5959,1,6,1.547
5960,3,5,1.547
5960,4,6,1.54703
5960,1,2,1.54709
5960,1,6,1.54709
5960,2,3,1.5471
5960,2,1,1.54719
5961,4,1,1.5472
5962,1,4,1.54721
5962,2,5,1.54721
5962,2,0,1.54722
5962,0,2,1.54723
5963,1,1,1.54723
5963,1,3,1.54724
5964,2,4,1.54725
5964,3,3,1.54725
5964,0,1,1.54727
5964,1,3,1.54729
5965,3,3,1.54729
5965,1,3,1.54729
5966,1,4,1.5473
5966,3,6,1.5473
5966,1,3,1.54731
5966,2,3,1.54735
5966,4,6,1.54737
5967,3,4,1.54745
5967,0,6,1.54748
5967,0,4,1.54749
5967,4,3,1.54749
5967,3,3,1.5475
5967,4,2,1.54752
5968,3,5,1.54752
5968,2,4,1.54754
5968,4,3,1.54757
5969,1,1,1.54764
5969,1,6,1.54766
5969,3,0,1.54767
5969,3,4,1.54776
5969,0,5,1.54778
5970,3,4,1.54781
5970,0,1,1.54781
5971,3,2,1.54781
5971,2,0,1.54781
5971,4,6,1.54783
5972,0,2,1.54784
5972,2,3,1.54784
5972,4,2,1.54784
5972,3,6,1.54785
5972,3,5,1.54785
5972,0,3,1.54785
5972,2,1,1.54785
5973,2,0,1.54786
5973,0,4,1.54788
5973,1,2,1.54789
5973,1,5,1.54789
5974,2,5,1.548
5975,3,5,1.54801
5975,1,2,1.54801
5976,0,6,1.54803
5976,0,1,1.54804
5976,3,4,1.54805
5976,2,0,1.54805
5976,1,2,1.54814
5977,2,0,1.54815
5977,0,1,1.54816
5978,4,1,1.54818
5978,4,2,1.54823
5979,4,4,1.54825
5979,2,2,1.54826
5979,1,5,1.54828
5979,4,3,1.54829
5979,2,0,1.5483
5979,3,3,1.5483
5980,3,0,1.54832
5980,3,4,1.54841
5980,0,3,1.54845
5981,4,3,1.54846
5981,3,5,1.54847
5981,3,6,1.54849
5981,2,0,1.54852
5981,4,5,1.54854
5981,1,3,1.54856
5982,0,1,1.54858
5982,2,5,1.54858
5982,3,1,1.54861
5982,2,0,1.54861
5982,0,4,1.54865
5982,1,1,1.54873
5982,2,2,1.54875
5983,3,0,1.54877
5983,1,4,1.54877
5983,0,5,1.54878
5984,2,5,1.54884
5984,4,5,1.54884
5984,3,1,1.54884
5985,3,0,1.54886
5985,4,5,1.54894
5985,1,2,1.54895
5985,2,5,1.54895
5985,2,2,1.54897
5985,4,2,1.54897
5986,0,3,1.54902
5986,4,3,1.54903
5986,0,4,1.54908
5986,1,4,1.54911
5986,3,6,1.54913
5987,4,3,1.54913
5987,2,3,1.54915
5987,2,5,1.54917
5987,2,2,1.54917
5987,0,2,1.54917
5988,1,4,1.54919
5988,3,6,1.5492
5989,1,4,1.54927
5989,0,6,1.54936
5990,2,5,1.54936
5990,0,1,1.54945
5990,0,0,1.54945
5990,0,2,1.54945
5991,4,2,1.54946
5991,0,1,1.54946
5992,3,1,1.54954
5992,2,6,1.54955
5992,4,5,1.54958
5992,3,2,1.54958
5992,4,4,1.54958
5992,2,3,1.54958
5992,0,0,1.5496
5992,0,4,1.54972
5992,0,1,1.54973
5993,0,6,1.54973
5993,1,6,1.54977
5993,3,0,1.54978
5993,4,3,1.54978
5994,0,4,1.54983
5994,4,0,1.54984
5994,1,5,1.54991
5994,4,6,1.54992
5994,4,2,1.54992
5995,4,5,1.55005
5996,0,3,1.55005
5996,2,6,1.55005
5996,1,6,1.55008
5997,2,1,1.55009
5997,0,3,1.5501
5998,2,5,1.5501
5998,3,1,1.55012
5998,4,0,1.55012
5998,2,3,1.55014
5998,1,1,1.55016
5999,3,0,1.55025
5999,1,2,1.55031
5999,3,1,1.55032
5999,4,0,1.55034
5999,0,5,1.55035
6000,0,5,1.55039
6000,2,4,1.55043
6000,3,2,1.5505
6000,2,1,1.55051
6001,3,5,1.55058
6001,4,3,1.55058
6001,0,3,1.55082
6001,1,3,1.55089
6001,4,1,1.55089
6001,2,1,1.55095
6001,4,5,1.55098
6001,4,4,1.55099
6001,4,0,1.551
6001,2,0,1.5511
6002,2,1,1.5511
6002,1,1,1.5511
6002,0,3,1.55111
6002,2,5,1.55112
6002,4,5,1.55113
6003,4,1,1.55117
6003,3,1,1.55124
6003,3,4,1.55125
6004,2,2,1.5513
6004,0,5,1.5513
6004,1,4,1.5513
6005,4,5,1.5513
6005,1,6,1.5513
6006,4,0,1.55133
6006,4,6,1.55136
6006,1,3,1.55141
6006,3,2,1.55145
6006,2,6,1.55145
6007,3,5,1.55149
6007,3,1,1.55149
6007,0,4,1.5515
6007,2,3,1.55152
6007,2,1,1.55152
6007,0,6,1.55153
6008,1,6,1.55155
6008,2,3,1.55159
6008,4,3,1.55159
6008,0,6,1.55161
6008,4,6,1.55162
6008,1,1,1.55162
6009,0,3,1.55162
6009,2,4,1.55166
6009,4,6,1.55166
6009,0,0,1.55167
6009,1,0,1.55168
6010,0,6,1.55169
6010,1,3,1.55169
6010,3,0,1.55169
6010,3,5,1.55169
6011,1,5,1.5517
6011,4,6,1.5517
6011,1,3,1.5517
6011,3,6,1.5517
6012,0,4,1.55175
6012,0,3,1.55175
6012,0,2,1.55176
6012,2,4,1.55176
6012,0,1,1.55176
6012,1,5,1.55182
6013,0,6,1.55188
6013,2,3,1.55189
6013,3,2,1.55189
6013,4,0,1.55189
6013,4,6,1.55189
6014,1,2,1.5519
6014,1,0,1.5519
6014,3,5,1.55191
6014,2,3,1.55197
6014,1,6,1.55197
6015,3,0,1.55197
6015,2,4,1.55197
6015,4,6,1.55197
6015,1,1,1.55199
6015,0,1,1.55204
6016,4,4,1.55207
6016,2,2,1.55211
6016,0,5,1.55212
6016,2,0,1.55212
6016,0,1,1.55217
6016,3,6,1.5522
6017,1,6,1.55226
6017,4,3,1.55226
6017,3,3,1.55228
6017,1,5,1.5523
6017,0,1,1.55239
6018,0,1,1.55246
6018,0,5,1.55246
6018,3,5,1.55248
6018,0,3,1.55252
6018,1,6,1.55254
6018,3,6,1.55259
6018,4,4,1.5526
6018,4,3,1.55262
6019,2,0,1.55262
6019,2,6,1.55277
6019,2,2,1.55277
6019,4,6,1.55278
6019,2,4,1.55278
6019,4,2,1.55279
6020,3,1,1.55283
6020,0,0,1.55283
6020,4,2,1.55283
6020,1,5,1.55285
6020,1,4,1.55285
6020,2,3,1.55287
6020,2,4,1.55287
6021,0,1,1.55287
6021,3,4,1.55291
6021,0,5,1.55292
6021,3,1,1.55293
6021,1,4,1.55294
6021,4,2,1.55298
6021,1,5,1.55298
6022,1,4,1.55301
6022,1,2,1.55304
6022,1,1,1.55309
6022,4,1,1.5531
6022,2,5,1.55312
6022,2,2,1.55314
6022,0,6,1.55315
6023,1,1,1.55315
6023,3,5,1.55315
6023,3,4,1.55317
6023,3,0,1.55317
6023,3,1,1.5532
6023,2,4,1.55322
6023,2,3,1.55324
6024,0,4,1.55327
6024,4,0,1.55334
6024,2,5,1.55335
6025,3,2,1.55344
6025,4,6,1.55346
6025,4,4,1.55348
6025,3,5,1.55348
6026,2,1,1.5535
6026,3,4,1.55354
6026,3,6,1.55359
6026,3,2,1.5536
6026,1,3,1.55366
6026,4,6,1.55367
6026,1,1,1.55367
6026,0,5,1.55367
6027,0,5,1.55372
6027,1,1,1.55372
6027,0,6,1.55372
6027,3,4,1.55374
6027,3,6,1.55377
6027,0,2,1.55379
6027,4,5,1.55391
6028,0,2,1.55393
6028,3,2,1.55395
6028,0,0,1.55407
6028,4,3,1.55407
6029,0,6,1.55407
6029,4,2,1.55407
6029,2,5,1.55409
6029,4,1,1.55409
6030,1,2,1.55409
6030,2,3,1.55409
6030,0,0,1.55412
6030,0,2,1.55417
6030,4,5,1.55417
6031,1,2,1.55418
6031,4,1,1.55418
6031,3,1,1.55419
6032,1,6,1.5542
6032,0,4,1.55426
6032,3,0,1.5543
6032,4,6,1.55432
6032,2,3,1.55434
6033,2,1,1.55434
6033,4,1,1.55435
6033,3,2,1.55442
6034,2,6,1.55445
6034,4,6,1.55445
6034,4,4,1.55445
6034,2,4,1.55446
6034,3,3,1.55448
6035,2,4,1.55449
6035,4,1,1.55451
6035,3,0,1.55452
6036,0,0,1.5546
6036,4,4,1.55461
6036,1,1,1.55466
6036,4,0,1.55471
6036,1,3,1.55471
6036,1,6,1.55473
6037,0,5,1.55475
6037,0,2,1.55476
6037,1,4,1.55478
6038,0,1,1.55479
6038,1,2,1.55479
6038,4,3,1.5548
6038,0,6,1.55482
6038,2,2,1.55483
6038,4,6,1.55486
6038,0,0,1.55486
6038,3,1,1.55486
6038,1,4,1.55488
6038,1,5,1.55491
6039,2,3,1.55493
6039,0,2,1.55493
6039,1,3,1.55495
6039,2,2,1.55495
6039,3,5,1.55498
6040,0,5,1.55502
6040,3,3,1.55503
6040,1,2,1.55503
6040,3,1,1.55503
6040,0,1,1.55503
6040,3,2,1.55504
6040,4,3,1.55507
6040,4,1,1.55507
6041,0,4,1.55508
6041,1,6,1.5551
6041,2,6,1.55511
6042,1,5,1.55512
6042,1,0,1.55512
6042,2,4,1.55513
6043,4,0,1.55513
6043,3,5,1.55513
6043,4,3,1.55514
6044,2,1,1.55514
6044,2,2,1.55514
6044,3,4,1.55514
6044,1,5,1.55515
6044,3,5,1.55516
6044,3,6,1.55516
6045,3,2,1.55517
6045,4,0,1.5553
6045,1,1,1.55536
6045,3,4,1.55537
6045,4,1,1.5554
6045,1,4,1.55543
6045,0,2,1.55546
6045,4,4,1.55546
6045,2,6,1.55546
6046,3,6,1.55546
6046,1,6,1.55546
6046,3,4,1.55546
6046,3,5,1.55546
6047,1,0,1.55547
6047,2,2,1.55548
6047,1,4,1.55549
6047,4,6,1.55551
6047,4,4,1.55556
6047,1,3,1.55556
6048,2,6,1.55571
6048,1,2,1.5558
6048,3,6,1.55583
6048,1,0,1.55584
6048,1,3,1.55585
6049,3,5,1.55585
6049,3,2,1.55585
6049,3,3,1.55586
6049,2,3,1.5559
6049,4,3,1.55593
6049,2,2,1.55594
6050,1,1,1.55595
6050,1,0,1.55595
6051,3,0,1.55596
6051,2,6,1.55596
6051,2,0,1.55596
6051,0,6,1.55597
6051,1,4,1.556
6051,2,3,1.55602
6052,3,2,1.55603
6052,1,3,1.55608
6052,3,4,1.55611
6052,3,1,1.55611
6052,1,0,1.55614
6052,1,2,1.55614
6053,0,2,1.55615
6053,4,3,1.5562
6053,0,5,1.55621
6054,1,5,1.55627
6054,0,5,1.55627
6054,4,3,1.55627
6054,2,4,1.55629
6055,4,5,1.55634
6055,1,4,1.55634
6055,0,4,1.55636
6056,3,0,1.55636
6056,0,3,1.55636
6056,1,2,1.5564
6056,3,2,1.55644
6056,0,1,1.55647
6057,2,0,1.55651
6057,3,5,1.55652
6057,4,4,1.55653
6057,0,2,1.55653
6057,3,4,1.55653
6058,0,6,1.55654
6058,3,6,1.55659
6058,3,2,1.55662
6059,3,5,1.55663
6059,2,0,1.55663
6059,2,2,1.55665
6060,2,2,1.55665
6060,4,2,1.55671
6060,3,5,1.55674
6060,0,5,1.55677
6060,3,1,1.55683
6060,1,4,1.55684
6061,0,1,1.55689
6061,2,5,1.55689
6061,0,4,1.5569
6062,3,3,1.55692
6063,4,4,1.55694
6063,3,1,1.55697
6063,1,0,1.55702
6063,4,3,1.55702
6064,3,4,1.55702
6064,1,0,1.55703
6064,3,3,1.55711
6064,1,5,1.55713
6064,3,5,1.55716
6064,4,2,1.55718
6065,4,2,1.55721
6065,0,3,1.55721
6065,1,6,1.55721
6065,0,2,1.55721
6066,2,4,1.55731
6066,2,2,1.55731
6066,1,4,1.55731
6066,4,0,1.55732
6066,1,3,1.55735
6066,1,5,1.55736
6067,4,3,1.55738
6067,0,0,1.5574
6067,1,0,1.55741
6067,1,5,1.55741
6067,4,4,1.55741
6068,3,4,1.55741
6068,1,5,1.55742
6068,1,0,1.55745
6068,2,4,1.55748
6068,3,5,1.55751
6068,4,6,1.55751
6069,2,0,1.55755
6069,3,3,1.55757
6070,1,5,1.55757
6070,3,0,1.55759
6070,3,2,1.55761
6070,0,6,1.55762
6070,4,0,1.55762
6071,2,2,1.55764
6071,2,0,1.55765
6071,1,4,1.55771
6072,4,6,1.55774
6072,4,5,1.55774
6073,1,3,1.55779
6073,0,4,1.55779
6073,2,3,1.55788
6073,3,1,1.55788
6073,1,1,1.5579
6074,2,4,1.5579
6074,0,1,1.55792
6074,0,2,1.55797
6074,4,0,1.55798
6075,2,3,1.55802
6075,2,6,1.55805
6075,2,5,1.55808
6075,2,2,1.55808
6075,0,2,1.55809
6075,4,2,1.55809
6076,1,3,1.5581
6076,1,2,1.5581
6076,0,2,1.5581
6077,1,0,1.55812
6077,2,6,1.55816
6077,1,3,1.55817
6077,0,5,1.55817
6077,4,0,1.55819
6077,2,2,1.55821
6078,0,6,1.55827
6078,4,0,1.55828
6078,1,4,1.55832
6078,3,0,1.55836
6079,1,0,1.55836
6079,4,5,1.55839
6079,3,5,1.55839
6079,0,2,1.55841
6079,1,3,1.55842
6079,2,1,1.55844
6079,1,2,1.55845
6080,0,0,1.55846
6080,3,4,1.55846
6080,1,2,1.55846
6080,4,6,1.55848
6080,0,6,1.55848
6080,4,3,1.55848
6080,4,1,1.5585
6081,1,0,1.5585
6081,4,2,1.55854
6081,4,0,1.55854
6081,0,5,1.55855
6081,3,2,1.55855
6081,4,1,1.55855
6081,2,3,1.55858
6082,3,4,1.55858
6082,2,0,1.55859
6082,3,5,1.55864
6082,3,2,1.55864
6083,2,2,1.55867
6083,1,1,1.55867
6083,0,3,1.55867
6083,3,2,1.5587
6084,4,4,1.55873
6084,4,0,1.55873
6085,3,4,1.55878
6085,1,3,1.55879
6085,3,5,1.55879
6085,0,6,1.55883
6086,4,5,1.55884
6086,3,0,1.55885
6086,1,4,1.55885
6086,3,4,1.55885
6086,1,2,1.55885
6086,3,1,1.55885
6087,0,6,1.55889
6087,4,6,1.55891
6087,0,1,1.55892
6087,0,3,1.55893
6088,2,3,1.55899
6088,1,3,1.55901
6088,0,0,1.55902
6089,2,6,1.55902
6089,4,6,1.55903
6089,1,1,1.55905
6089,3,4,1.55918
6090,3,6,1.55924
6090,0,4,1.5593
6090,0,2,1.55933
6091,4,2,1.55934
6091,4,6,1.55934
6091,1,0,1.55938
6091,1,1,1.55938
6091,2,0,1.55942
6092,2,0,1.55943
6092,1,3,1.55943
6092,0,0,1.55948
6092,4,1,1.55949
6093,0,6,1.5595
6093,4,2,1.5595
6093,1,6,1.55952
6093,3,2,1.55959
6094,1,5,1.55965
6094,1,3,1.5597
6094,3,6,1.55971
6094,1,6,1.55974
6094,2,6,1.55975
6095,4,2,1.55976
6095,3,4,1.55982
6096,1,3,1.55985
6096,3,4,1.55987
6096,0,3,1.5599
6096,0,5,1.55991
6096,2,1,1.55993
6096,4,5,1.55996
6097,4,3,1.55999
6097,4,0,1.55999
6097,4,4,1.55999
6098,0,2,1.55999
6098,4,1,1.56003
6098,2,5,1.56008
6098,2,1,1.56008
6099,3,6,1.5601
6099,0,5,1.5601
6099,2,2,1.5601
6099,2,6,1.56011
6099,0,1,1.56015
6099,0,3,1.56015
6100,4,4,1.56017
6100,4,2,1.56018
6100,1,1,1.56021
6100,1,3,1.56022
6100,3,3,1.56022
6100,3,6,1.56027
6100,2,4,1.56027
6100,3,4,1.56038
6100,3,5,1.56041
6101,2,0,1.56041
6101,3,5,1.56042
6101,0,2,1.56045
6101,0,0,1.56047
6102,3,0,1.56048
6102,1,6,1.56052
6102,0,2,1.56057
6102,3,4,1.56064
6102,0,4,1.56065
6103,4,3,1.56069
6103,0,6,1.5607
6103,3,2,1.56075
6104,1,0,1.56075
6104,3,3,1.56078
6104,1,6,1.56085
6105,2,2,1.56086
6105,1,5,1.56091
6105,2,1,1.56093
6107,0,3,1.56094
6107,4,3,1.56094
6107,2,5,1.56094
6107,3,1,1.56095
6107,2,0,1.56095
6107,2,1,1.56096
6108,2,6,1.56096
6108,0,2,1.561
6108,4,0,1.561
6108,1,1,1.56105
6109,2,0,1.56105
6109,0,0,1.56106
6109,3,4,1.56108
6109,1,1,1.56111
6110,1,3,1.56114
6110,2,0,1.56115
6110,0,3,1.56117
6111,4,3,1.56118
6111,4,0,1.56118
6111,4,6,1.56122
6111,0,3,1.56127
6112,4,5,1.56127
6112,2,5,1.56129
6112,3,2,1.56129
6112,3,1,1.56131
6112,0,3,1.56133
6113,4,3,1.56136
6113,4,0,1.56138
6113,2,6,1.56139
6113,0,6,1.56144
6114,3,3,1.56145
6114,1,6,1.56146
6114,1,2,1.56147
6115,1,1,1.56147
6115,2,1,1.56148
6115,0,6,1.56149
6115,3,4,1.56151
6115,0,3,1.56157
6115,4,5,1.56162
6115,0,0,1.56163
6116,2,3,1.56164
6116,3,6,1.56167
6116,0,1,1.56168
6116,1,3,1.56169
6116,3,1,1.56171
6117,0,2,1.56171
6117,4,3,1.56177
6117,4,2,1.56178
6118,1,1,1.56182
6118,2,6,1.56182
6118,0,0,1.56182
6118,1,6,1.56184
6118,4,0,1.56184
6119,1,2,1.56184
6119,1,0,1.56184
6119,4,2,1.56186
6120,2,5,1.56186
6120,4,6,1.56186
6121,1,5,1.56187
6121,2,0,1.56187
6121,3,4,1.56187
6122,3,0,1.56189
6122,2,1,1.56189
6122,4,0,1.56189
6123,0,1,1.56191
6124,0,3,1.56191
6124,2,1,1.56193
6124,2,4,1.56194
6124,3,2,1.56194
6125,2,0,1.56195
6125,3,3,1.56196
6126,4,0,1.56196
6126,0,4,1.562
6126,4,1,1.562
6127,3,1,1.562
6127,1,1,1.56203
6127,1,6,1.56208
6127,0,3,1.5621
6128,1,6,1.5621
6128,0,5,1.56211
6128,1,5,1.56215
6128,4,4,1.56216
6128,4,1,1.56217
6128,0,1,1.56224
6129,0,2,1.56225
6129,1,5,1.56234
6129,2,3,1.56235
6129,4,6,1.56235
6129,0,5,1.5624
6129,0,1,1.56244
6129,3,3,1.56244
6130,2,6,1.56245
6130,3,0,1.56248
6130,2,0,1.5625
6130,0,4,1.5625
6131,4,4,1.56253
6131,2,5,1.56254
6131,0,2,1.56261
6132,1,3,1.56262
6132,2,1,1.56265
6132,2,2,1.56265
6133,2,6,1.56266
6133,1,2,1.56271
6133,2,1,1.56274
6133,2,2,1.56279
6133,2,0,1.56283
6133,2,4,1.56284
6133,0,3,1.56289
6134,0,5,1.56289
6134,3,6,1.56291
6134,3,3,1.56297
6134,0,2,1.56297
6134,1,4,1.56298
6134,3,1,1.56303
6134,1,6,1.56304
6135,2,4,1.56305
6135,0,1,1.56309
6135,2,5,1.5631
6136,1,2,1.56312
6136,0,4,1.56316
6136,2,6,1.5632
6136,0,1,1.5632
6136,4,5,1.56324
6136,2,4,1.5633
6136,1,0,1.5633
6136,3,3,1.56334
6136,0,5,1.56336
6137,2,6,1.56337
6137,1,1,1.56347
6137,4,1,1.56348
6137,2,2,1.5635
6137,0,5,1.5635
6137,4,6,1.56353
6137,2,5,1.56356
6139,2,2,1.56356
6139,4,1,1.56357
6139,3,4,1.5636
6139,0,2,1.56361
6139,1,1,1.5637
6139,4,2,1.56375
6140,4,4,1.56376
6140,2,1,1.56376
6140,1,1,1.56381
6140,0,2,1.56388
6141,1,4,1.56388
6141,2,0,1.56388
6141,4,6,1.56388
6141,1,1,1.56391
6141,1,5,1.56391
6142,1,2,1.56391
6142,3,5,1.56391
6142,1,6,1.56393
6142,2,0,1.56394
6142,4,0,1.56395
6142,3,3,1.56396
6143,3,2,1.56396
6143,4,5,1.56396
6143,4,4,1.56398
6144,1,0,1.56401
6144,2,3,1.56405
6144,1,5,1.56407
6144,4,0,1.56407
6144,3,3,1.56414
6144,2,5,1.56427
6144,3,6,1.56432
6145,0,1,1.56437
6145,1,5,1.56441
6145,2,1,1.56448
6145,0,5,1.56448
6146,4,4,1.56448
6146,2,5,1.56448
6146,3,6,1.56454
6146,0,2,1.56455
6146,4,5,1.56462
6146,0,3,1.56463
6146,3,0,1.56464
6147,0,3,1.56472
6147,4,6,1.56473
6147,1,1,1.56475
6147,4,3,1.56476
6147,1,6,1.56478
6147,0,0,1.56478
6148,0,2,1.56481
6148,4,4,1.56481
6148,4,3,1.56483
6148,3,5,1.56485
6148,0,5,1.56488
6148,0,3,1.5649
6149,0,1,1.56492
6149,1,1,1.56497
6149,1,3,1.56499
6149,3,2,1.56502
6149,2,2,1.56502
6150,4,2,1.56502
6150,2,6,1.56502
6150,1,6,1.56503
6150,4,5,1.56512
6150,4,3,1.56514
6150,3,4,1.56514
6150,1,4,1.56516
6150,1,2,1.56517
6150,2,0,1.5652
6150,4,4,1.56522
6151,1,1,1.56523
6151,2,4,1.56524
6152,1,3,1.56528
6152,4,5,1.56531
6152,4,3,1.56531
6152,1,1,1.56531
6152,3,4,1.56531
6152,3,1,1.56532
6153,2,6,1.56532
6153,1,3,1.56534
6153,1,4,1.56534
6153,2,5,1.56534
6153,3,4,1.56535
6153,1,1,1.56537
6154,4,2,1.56537
6154,0,2,1.56539
6154,0,3,1.5654
6154,2,2,1.5654
6154,1,1,1.56541
6155,1,3,1.56544
6155,4,0,1.56545
6155,1,1,1.56545
6156,1,4,1.56547
6156,0,1,1.56547
6156,0,3,1.56547
6157,0,4,1.56547
6157,4,4,1.5655
6157,4,0,1.5655
6157,4,2,1.5655
6157,2,5,1.56551
6157,2,0,1.56551
6157,4,3,1.56556
6157,2,1,1.56556
6158,0,2,1.56557
6158,3,4,1.56557
6158,3,1,1.5656
6158,0,4,1.5656
6158,3,6,1.5657
6158,1,1,1.56576
